,full_name,age,religion,workclass,demographic_characteristic,relationship,race,workclass,town,Cluster Id - KMeans
2036,Mrs. Donald Molly Gardner,20.0,Islam,Private,218343.0,Own-child,White,Private,Edinburgh,1
2037,Dr. Tom Alex Thomas,30.0,Christianity,Private,241431.0,Husband,White,Private,Swindon,1
2039,David Williams,25.0,Not Stated,Private,73289.0,Own-child,White,Private,Edinburgh,1
2040,Mohammed Walsh,28.0,Christianity,Private,408623.0,Other-relative,White,Private,Edinburgh,1
2043,Mr. Trevor White,24.0,Christianity,Private,482082.0,Own-child,White,Private,Edinburgh,1
2044,Mrs. Jonathan Nash,32.0,Christianity,Local-gov,286101.0,Unmarried,Black,Local-gov,Edinburgh,1
2048,Joseph Morley,23.0,Christianity,Private,27776.0,Not-in-family,White,Private,Edinburgh,1
2049,Mrs. Mohammad Dorothy Cox,19.0,Christianity,Private,242941.0,Own-child,White,Private,Edinburgh,1
2051,Mr. Leon Ross Payne,24.0,Christianity,Private,196827.0,Husband,White,Private,West June,1
2052,Robin Hall,47.0,Not Stated,Private,275361.0,Own-child,White,Private,Edinburgh,1
2054,Mrs. Ben Griffin,18.0,Christianity,Private,329783.0,Other-relative,White,Private,Edinburgh,1
2055,Dr. Damian Melissa Walker,30.0,Christianity,Local-gov,107411.0,Not-in-family,White,Local-gov,Oxford,1
2056,Reece Lynn O'Brien,22.0,Christianity,State-gov,258490.0,Not-in-family,White,State-gov,Edinburgh,1
2057,Mr. Daniel Patrick Adams,18.0,Christianity,?,120243.0,Own-child,White,?,Edinburgh,1
2058,Albert Ricky Taylor,31.0,Christianity,Private,219509.0,Husband,White,Private,Edinburgh,1
2059,Brett Fiona Ball,27.0,Christianity,Local-gov,29174.0,Unmarried,White,Local-gov,Edinburgh,1
2060,Dr. Stewart Francis Mason,30.0,Christianity,Private,40083.0,Not-in-family,White,Private,Edinburgh,1
2061,Dr. Paul Heath,24.0,Christianity,Private,87528.0,Not-in-family,White,Private,Edinburgh,1
2062,Mr. Joel Lees,42.0,Christianity,Private,116379.0,Husband,Asian-Pac-Islander,Private,Leeds,1
2064,David Powell,34.0,Christianity,Private,268051.0,Other-relative,Black,Private,Edinburgh,1
2066,Miss Joel Powell,19.0,Christianity,Private,201901.0,Own-child,White,Private,Edinburgh,1
2067,Joe Kelly,18.0,Christianity,?,346382.0,Own-child,White,?,Edinburgh,1
2070,Mr. Ashley Marshall,21.0,Christianity,Private,212619.0,Own-child,White,Private,Edinburgh,1
2071,Mr. Cameron Conor Bibi,23.0,Not Stated,Self-emp-not-inc,199011.0,Other-relative,White,Self-emp-not-inc,Edinburgh,1
2072,Ms. Timothy Williamson,32.0,Christianity,Private,118901.0,Unmarried,White,Private,Edinburgh,1
2074,Miss Lewis Connolly,26.0,Christianity,Private,157900.0,Unmarried,White,Private,Edinburgh,1
2075,Lee Gibson,44.0,Christianity,Self-emp-not-inc,349341.0,Not-in-family,White,Self-emp-not-inc,Lincoln,1
2077,Kyle Henderson,26.0,Christianity,Private,386585.0,Not-in-family,White,Private,Edinburgh,1
2080,Lewis Debra Evans,30.0,Christianity,Private,190385.0,Wife,White,Private,Swindon,1
2085,Miss Lawrence Pearson,26.0,Christianity,Private,62438.0,Wife,White,Private,Bristol,1
2086,Joel White,32.0,Christianity,Local-gov,151726.0,Own-child,Amer-Indian-Eskimo,Local-gov,Edinburgh,1
2094,Dr. Mathew Smith,22.0,Christianity,Private,460835.0,Own-child,White,Private,Edinburgh,1
2095,Mr. Mitchell Morris,23.0,Christianity,?,243190.0,Own-child,Asian-Pac-Islander,?,Edinburgh,1
2098,Bernard Chambers,38.0,Christianity,Private,200863.0,Unmarried,White,Private,Edinburgh,1
2099,Denis Jones,25.0,Christianity,?,41107.0,Not-in-family,White,?,Edinburgh,1
2101,Oliver Leonard Johnson,32.0,Christianity,Private,236770.0,Not-in-family,White,Private,Edinburgh,1
2104,Mr. Vincent Williamson,23.0,Christianity,Self-emp-not-inc,282604.0,Husband,White,Self-emp-not-inc,Swindon,1
2106,Mr. Julian Ali,51.0,Hinduism,Private,191659.0,Husband,White,Private,Swindon,1
2107,Miss Howard Scott,20.0,Christianity,Private,43285.0,Own-child,White,Private,Edinburgh,1
2109,Ms. Norman Shaw,24.0,Not Stated,Private,176178.0,Own-child,White,Private,Edinburgh,1
2111,Mohammad Brenda Bull,28.0,Not Stated,?,253873.0,Not-in-family,White,?,Edinburgh,1
2112,Dr. Stuart Anthony Perry,45.0,Christianity,Private,107787.0,Husband,White,Private,Jacquelineton,1
2113,Stephen Morgan,24.0,Christianity,Self-emp-not-inc,510072.0,Not-in-family,White,Self-emp-not-inc,Edinburgh,1
2114,Francis Reed,21.0,Christianity,Private,191460.0,Unmarried,Black,Private,Edinburgh,1
2117,Mr. Frederick Stuart Roberts,36.0,Not Stated,Self-emp-not-inc,64875.0,Husband,White,Self-emp-not-inc,Lincoln,1
2119,Jake Thompson,26.0,Christianity,Federal-gov,207342.0,Not-in-family,Black,Federal-gov,Edinburgh,1
2120,Mrs. Ryan Ashleigh Smith,35.0,Christianity,Private,64830.0,Not-in-family,White,Private,Leeds,1
2121,Miss Julian Simmons,32.0,Not Stated,Private,220066.0,Not-in-family,White,Private,Swindon,1
2122,Simon Marcus Barrett,38.0,Christianity,Private,82521.0,Husband,White,Private,North Connorstad,1
2123,Mr. Reece Vincent,34.0,Christianity,Private,176711.0,Husband,White,Private,West Maxview,1
2124,Mrs. Max Marsh,22.0,Islam,?,217421.0,Own-child,White,?,Edinburgh,1
2125,Leslie Ahmed,28.0,Christianity,Private,111900.0,Husband,White,Private,Cameronport,1
2126,Mr. Jack Russell,23.0,Christianity,?,196943.0,Own-child,White,?,Edinburgh,1
2127,Mr. Brett Slater,47.0,Christianity,Private,481987.0,Husband,White,Private,Edinburgh,1
2128,Tony Mohammad Jenkins,21.0,Christianity,?,121313.0,Own-child,White,?,Edinburgh,1
2129,Mr. Louis Roy Douglas,34.0,Islam,Private,158420.0,Husband,White,Private,Edinburgh,1
2130,Mr. Ricky Brennan,27.0,Christianity,Private,256000.0,Husband,White,Private,Swindon,1
2131,Mr. Glenn Geoffrey Wright,36.0,Islam,Private,183892.0,Husband,White,Private,Swindon,1
2132,Glenn Terence Smith,29.0,Christianity,Private,42734.0,Own-child,White,Private,Edinburgh,1
2133,Henry Francis,23.0,Christianity,Private,181773.0,Own-child,Black,Private,Edinburgh,1
2137,Mr. Julian Samuel Vincent,25.0,Christianity,Private,122999.0,Own-child,White,Private,Edinburgh,1
2138,Mr. Timothy Charlie Vaughan,38.0,Christianity,Private,510072.0,Husband,White,Private,Edinburgh,1
2143,Miss Bryan Natasha Mason,21.0,Christianity,Private,242077.0,Not-in-family,Black,Private,Edinburgh,1
2146,Clive Gibbs,42.0,Christianity,Private,83411.0,Not-in-family,White,Private,Edinburgh,1
2147,Ms. Toby Wall,24.0,Christianity,?,148751.0,Not-in-family,White,?,Edinburgh,1
2148,Mr. Stuart Glover,17.0,Christianity,Private,317681.0,Own-child,White,Private,Edinburgh,1
2152,Clifford Martin,33.0,Hinduism,Self-emp-not-inc,312055.0,Husband,White,Self-emp-not-inc,Oxford,1
2154,Trevor O'Connor,27.0,Christianity,Private,200500.0,Husband,White,Private,Edinburgh,1
2157,Owen Kaur,21.0,Christianity,Private,189950.0,Not-in-family,White,Private,Edinburgh,1
2159,Mrs. Anthony Miller,18.0,Christianity,Private,343059.0,Own-child,White,Private,Edinburgh,1
2161,Stewart Russell,21.0,Christianity,?,79728.0,Own-child,White,?,Edinburgh,1
2162,Mrs. Dylan Parker,19.0,Christianity,Private,55284.0,Own-child,White,Private,Edinburgh,1
2163,Mr. Howard Briggs,34.0,Islam,Private,509364.0,Not-in-family,White,Private,Edinburgh,1
2164,Jamie Douglas Ford,20.0,Christianity,Private,137651.0,Own-child,Amer-Indian-Eskimo,Private,Edinburgh,1
2171,Mr. Philip Martyn Simpson,45.0,Hinduism,Private,330535.0,Not-in-family,White,Private,Edinburgh,1
2172,Russell Douglas Campbell,27.0,Christianity,Private,387776.0,Own-child,White,Private,Edinburgh,1
2174,Ms. Christian Barber,37.0,Christianity,Local-gov,318972.0,Unmarried,White,Local-gov,Edinburgh,1
2175,Mr. Clive Alan Dale,34.0,Christianity,Private,86143.0,Own-child,Asian-Pac-Islander,Private,Edinburgh,1
2179,Mr. Max Mark Davis,35.0,Christianity,Private,136343.0,Not-in-family,White,Private,Edinburgh,1
2180,John Hartley,33.0,Christianity,Self-emp-not-inc,350624.0,Husband,White,Self-emp-not-inc,Edinburgh,1
2183,Mr. Martin Hutchinson,24.0,Christianity,Self-emp-not-inc,267396.0,Not-in-family,White,Self-emp-not-inc,Edinburgh,1
2187,Jonathan Davies,20.0,Not Stated,?,287681.0,Own-child,White,?,Edinburgh,1
2194,Victor Davies,26.0,Christianity,Private,44308.0,Not-in-family,White,Private,Edinburgh,1
2195,Ms. Max Irene Fletcher,45.0,Christianity,Local-gov,210527.0,Unmarried,Black,Local-gov,Edinburgh,1
2196,Mr. Jacob Callum Thomas,31.0,Christianity,State-gov,151763.0,Not-in-family,White,State-gov,Edinburgh,1
2197,Mrs. Richard Bailey,19.0,Christianity,Private,100188.0,Own-child,White,Private,Edinburgh,1
2198,Mr. Derek Bird,33.0,Christianity,Self-emp-inc,111746.0,Husband,White,Self-emp-inc,Sunderland,1
2199,Dr. Gordon Robinson,32.0,Christianity,Self-emp-not-inc,171091.0,Husband,White,Self-emp-not-inc,Oxford,1
2202,Mr. Terry Gareth Austin,22.0,Christianity,Private,70894.0,Other-relative,White,Private,Edinburgh,1
2203,Alex James Nash,19.0,Christianity,Private,171306.0,Own-child,White,Private,Edinburgh,1
2205,Mr. Shane Raymond Brown,35.0,Other religions,Private,63921.0,Husband,White,Private,Edinburgh,1
2206,Peter Cameron,29.0,Christianity,Local-gov,251854.0,Not-in-family,Black,Local-gov,Edinburgh,1
2207,Miss Terry Hughes,25.0,Christianity,Private,345121.0,Own-child,White,Private,Edinburgh,1
2209,Norman Young,21.0,Christianity,Private,171398.0,Not-in-family,Other,Private,Edinburgh,1
2210,Elliot Hall,25.0,Hinduism,Self-emp-not-inc,174391.0,Wife,White,Self-emp-not-inc,Leicester,1
2215,Mrs. Jacob Thomas,30.0,Not Stated,Local-gov,180916.0,Unmarried,White,Local-gov,Edinburgh,1
2216,Mr. Marcus Moore,31.0,Christianity,Self-emp-not-inc,122749.0,Own-child,White,Self-emp-not-inc,Edinburgh,1
2218,Mr. Rhys Schofield,26.0,Christianity,Self-emp-not-inc,284343.0,Not-in-family,White,Self-emp-not-inc,Edinburgh,1
2221,Stephen Daniel Metcalfe,39.0,Christianity,Private,127772.0,Husband,White,Private,Swindon,1
2223,Mrs. Jonathan Brown,46.0,Christianity,Private,62793.0,Other-relative,White,Private,Edinburgh,1
2225,Ms. Connor Cooper,39.0,Christianity,Self-emp-not-inc,237532.0,Wife,Black,Self-emp-not-inc,Sunderland,1
2227,Ms. Cameron Wright,24.0,Judaism,Private,311376.0,Not-in-family,White,Private,Edinburgh,1
2228,Ms. Leonard Williams,30.0,Christianity,Private,432565.0,Other-relative,White,Private,Edinburgh,1
2231,Danny Rita Ward,24.0,Christianity,Private,342946.0,Own-child,White,Private,Edinburgh,1
2232,Mr. Stuart Young,22.0,Christianity,?,219835.0,Not-in-family,White,?,Edinburgh,1
2235,Mr. Jack Smith,41.0,Christianity,Private,195897.0,Husband,White,Private,Swindon,1
2237,Alex Brandon Douglas,19.0,Christianity,Private,230875.0,Not-in-family,White,Private,Edinburgh,1
2240,Mr. Jeffrey Khan,27.0,Christianity,Private,297296.0,Husband,White,Private,Edinburgh,1
2243,Eric Robinson,53.0,Christianity,Self-emp-not-inc,242341.0,Husband,Amer-Indian-Eskimo,Self-emp-not-inc,Edinburgh,1
2245,Mr. Gregory Tucker,18.0,Christianity,Private,415520.0,Own-child,White,Private,Edinburgh,1
2246,Colin Bolton,39.0,Christianity,Private,258761.0,Not-in-family,White,Private,Edinburgh,1
2248,Mrs. Anthony Kate Hall,19.0,Christianity,?,356717.0,Own-child,White,?,Edinburgh,1
2249,Dr. Damian Ryan Ahmed,32.0,Christianity,Private,158438.0,Husband,White,Private,Swindon,1
2251,Oliver Aaron Williams,20.0,Christianity,Private,51816.0,Own-child,Black,Private,Edinburgh,1
2252,Miss Mohammed Smith,28.0,Christianity,Private,253814.0,Not-in-family,White,Private,Edinburgh,1
2253,Mr. Kevin Skinner,32.0,Judaism,Self-emp-not-inc,161745.0,Not-in-family,White,Self-emp-not-inc,Edinburgh,1
2258,Denis Antony Stephens,20.0,Christianity,?,143867.0,Own-child,White,?,Edinburgh,1
2260,Maurice Charlie Potts,34.0,Christianity,Self-emp-not-inc,345705.0,Not-in-family,White,Self-emp-not-inc,Edinburgh,1
2261,Mr. Danny Vincent Gould,32.0,Christianity,Private,133770.0,Not-in-family,Asian-Pac-Islander,Private,Oxford,1
2265,Mr. Glen Mohammed Smith,29.0,Christianity,Private,490332.0,Husband,White,Private,Leeds,1
2266,Alan Jeremy Willis,28.0,Christianity,Private,211570.0,Other-relative,Black,Private,Edinburgh,1
2267,Miss Geoffrey Andrea Lloyd,25.0,Christianity,Private,374918.0,Wife,White,Private,Leeds,1
2269,Mrs. Ian Rachel Jordan,29.0,Christianity,Private,173649.0,Own-child,Black,Private,Edinburgh,1
2276,Mrs. Terence Saunders,41.0,Not Stated,Local-gov,90692.0,Unmarried,Asian-Pac-Islander,Local-gov,Edinburgh,1
2277,Ms. Ben Jayne Ross,35.0,Christianity,Private,271933.0,Other-relative,White,Private,Edinburgh,1
2278,Sam Matthews,47.0,Christianity,Self-emp-not-inc,102359.0,Husband,White,Self-emp-not-inc,Oxford,1
2280,Ms. Albert Chambers,21.0,Christianity,Private,294789.0,Not-in-family,White,Private,Edinburgh,1
2281,Miss Brett Higgins,21.0,Christianity,Private,157599.0,Not-in-family,White,Private,Edinburgh,1
2282,Guy Russell Davies,18.0,Islam,Local-gov,134935.0,Own-child,White,Local-gov,Edinburgh,1
2284,Guy Danielle Williams,39.0,Christianity,Private,264627.0,Unmarried,White,Private,Edinburgh,1
2286,Miss Jay Mason,28.0,Christianity,Federal-gov,188343.0,Unmarried,Black,Federal-gov,Edinburgh,1
2288,Mr. Darren Robinson,35.0,Not Stated,Private,193036.0,Husband,Black,Private,New Marcusshire,1
2289,Dr. Stuart Jason Morton,26.0,Christianity,Private,198632.0,Not-in-family,White,Private,Edinburgh,1
2291,Miss Julian Susan Craig,19.0,Hinduism,?,192773.0,Own-child,White,?,Edinburgh,1
2292,Craig Clarke,35.0,Christianity,Private,101387.0,Not-in-family,White,Private,Edinburgh,1
2293,Tony Lamb,24.0,Christianity,Private,60783.0,Husband,White,Private,Swindon,1
2294,Dale Marie Hawkins,26.0,Not Stated,Private,183224.0,Own-child,Asian-Pac-Islander,Private,Edinburgh,1
2297,Miss Martyn Dennis,20.0,Christianity,Private,174063.0,Own-child,White,Private,Edinburgh,1
2299,Mrs. Roy Pamela Lloyd,28.0,Islam,Private,93021.0,Unmarried,Other,Private,Edinburgh,1
2301,Mr. Dominic Brady,26.0,Christianity,Private,63062.0,Own-child,White,Private,Edinburgh,1
2303,Miss Leonard Bailey,23.0,Christianity,Local-gov,123727.0,Not-in-family,White,Local-gov,Edinburgh,1
2305,Ms. Rhys Williams,44.0,Christianity,Private,149670.0,Wife,White,Private,Edinburgh,1
2306,Ms. Tony Owen,40.0,Not Stated,Private,172425.0,Wife,White,Private,Swindon,1
2310,Stewart Trevor Thomas,19.0,Christianity,Private,129059.0,Own-child,Black,Private,Edinburgh,1
2312,Dr. Garry Carey,24.0,Christianity,State-gov,166851.0,Not-in-family,White,State-gov,Edinburgh,1
2317,Reece Glen Jones,34.0,Christianity,Private,203408.0,Husband,White,Private,Swindon,1
2318,Ms. Danny Molly Birch,19.0,Christianity,Private,446219.0,Unmarried,Black,Private,Edinburgh,1
2325,Philip Mathew Chadwick,29.0,Sikhism,Private,203776.0,Husband,White,Private,Bristol,1
2326,Leigh Barry Chan,41.0,Islam,Private,168071.0,Husband,White,Private,Swindon,1
2330,Mr. Ryan Watts,33.0,Not Stated,Private,326104.0,Husband,White,Private,Edinburgh,1
2335,Henry Williamson,24.0,Christianity,Private,133985.0,Own-child,Black,Private,Edinburgh,1
2336,Ms. Denis Jenna Lamb,38.0,Christianity,Private,269329.0,Not-in-family,White,Private,Lawchester,1
2337,Ronald O'Neill,42.0,Christianity,Private,183203.0,Husband,White,Private,Swindon,1
2339,Mr. Graham Rice,32.0,Not Stated,Private,195891.0,Not-in-family,White,Private,Leicester,1
2342,Jacob Douglas,25.0,Christianity,Private,161708.0,Not-in-family,White,Private,Edinburgh,1
2343,Dale Toby Reynolds,18.0,Christianity,Private,80616.0,Own-child,White,Private,Edinburgh,1
2344,Mr. Toby Arthur Hamilton,31.0,Christianity,Private,209276.0,Husband,Other,Private,Edinburgh,1
2347,Mrs. Mark Doherty,18.0,Christianity,Private,40829.0,Other-relative,Amer-Indian-Eskimo,Private,Edinburgh,1
2348,Dr. Kevin Ross,25.0,Christianity,Private,60726.0,Husband,Black,Private,Edinburgh,1
2349,Ricky Victor Gardner,31.0,Christianity,State-gov,116677.0,Husband,White,State-gov,Lake Ashleytown,1
2350,Mr. Gavin Martin Davison,19.0,Christianity,Private,57067.0,Other-relative,White,Private,Edinburgh,1
2353,Dylan Max McKenzie,28.0,Christianity,Private,258102.0,Not-in-family,White,Private,Edinburgh,1
2354,Ms. Leslie Sarah Butcher,24.0,Christianity,Private,241185.0,Not-in-family,White,Private,Edinburgh,1
2355,Mr. Karl Paul Richards,32.0,Christianity,Private,124827.0,Husband,White,Private,Oxford,1
2358,Dennis Dale,25.0,Christianity,Private,210781.0,Not-in-family,White,Private,Edinburgh,1
2362,Gordon Jacob Patel,35.0,Christianity,Private,314375.0,Not-in-family,White,Private,Edinburgh,1
2363,Mr. Glen Terence Whitehead,32.0,Christianity,Private,81528.0,Other-relative,White,Private,Edinburgh,1
2366,Arthur Jacob Haynes,33.0,Christianity,Private,194426.0,Husband,White,Private,Swindon,1
2367,Dylan Carol Whitehead,40.0,Christianity,?,70645.0,Wife,White,?,Oxford,1
2371,Ms. Wayne Emily Slater,21.0,Christianity,State-gov,341410.0,Not-in-family,White,State-gov,Edinburgh,1
2374,Mrs. Elliot Eileen Charlton,29.0,Christianity,Private,128509.0,Not-in-family,White,Private,Edinburgh,1
2375,Mr. Lawrence Jack Field,28.0,Hinduism,Self-emp-not-inc,229125.0,Husband,White,Self-emp-not-inc,Leeds,1
2378,Roger Howarth,20.0,Christianity,Private,196857.0,Not-in-family,White,Private,Edinburgh,1
2382,Ms. Arthur Sullivan,29.0,Christianity,Private,185957.0,Wife,White,Private,Cliffordside,1
2383,Ms. Leonard Jordan,24.0,Christianity,Private,334357.0,Own-child,Black,Private,Edinburgh,1
2385,Bruce Callum Banks,20.0,Christianity,Private,115248.0,Not-in-family,Asian-Pac-Islander,Private,Edinburgh,1
2386,Marcus Wallace,38.0,Christianity,Private,185061.0,Husband,Asian-Pac-Islander,Private,Bristol,1
2387,Ms. Jeffrey Allen,26.0,Christianity,Private,147638.0,Other-relative,Asian-Pac-Islander,Private,Edinburgh,1
2388,Ms. Ross Smith,19.0,Christianity,Private,280298.0,Own-child,White,Private,Edinburgh,1
2391,Mr. Ryan Brian Davies,27.0,Christianity,Federal-gov,206983.0,Husband,White,Federal-gov,Edinburgh,1
2393,Mr. Clifford Gordon,39.0,Christianity,Private,288551.0,Husband,Black,Private,Edinburgh,1
2396,Ms. Neil Long,41.0,Christianity,Private,163215.0,Not-in-family,White,Private,Swindon,1
2398,Mr. Connor Howard Spencer,21.0,Christianity,Private,118462.0,Own-child,White,Private,Edinburgh,1
2399,Gareth Mitchell Owen,38.0,Christianity,Private,407068.0,Husband,White,Private,Edinburgh,1
2404,Scott Michael Simpson,39.0,Christianity,Private,284166.0,Not-in-family,White,Private,Oxford,1
2405,Mr. Carl Hunter,18.0,Not Stated,?,423460.0,Own-child,White,?,Edinburgh,1
2406,Philip Dawson,23.0,Christianity,Private,287681.0,Not-in-family,White,Private,Edinburgh,1
2407,Mr. Victor Geoffrey Smith,35.0,Christianity,Private,509364.0,Husband,White,Private,Leicester,1
2409,Mr. Graeme Morris,33.0,Christianity,Private,91964.0,Unmarried,White,Private,Edinburgh,1
2412,Robert Morrison,38.0,Christianity,Private,211494.0,Husband,White,Private,Swindon,1
2414,Miss Bradley Fletcher,27.0,Christianity,Federal-gov,409815.0,Unmarried,Black,Federal-gov,Edinburgh,1
2417,Jeremy Smith,22.0,Christianity,?,216563.0,Other-relative,White,?,Edinburgh,1
2421,Mr. Terry O'Connor,24.0,Islam,Private,145964.0,Not-in-family,White,Private,Edinburgh,1
2423,Tom Henderson,18.0,Christianity,Private,57413.0,Own-child,White,Private,Edinburgh,1
2429,Clive White,19.0,Not Stated,Private,132652.0,Own-child,White,Private,Edinburgh,1
2430,Mrs. Howard Paula Wilson,21.0,Christianity,Private,34616.0,Own-child,White,Private,Edinburgh,1
2431,Miss Nathan Newton,41.0,Christianity,Private,218903.0,Unmarried,White,Private,Edinburgh,1
2433,Miss Leon Johnson,46.0,Christianity,Private,189763.0,Not-in-family,White,Private,Edinburgh,1
2434,Mrs. Christian Coles,24.0,Christianity,Private,26248.0,Own-child,White,Private,Edinburgh,1
2436,Ryan Simpson,19.0,Christianity,Private,280071.0,Other-relative,White,Private,Edinburgh,1
2437,Connor Joshua Osborne,21.0,Christianity,Private,224059.0,Not-in-family,White,Private,Edinburgh,1
2439,Mr. Craig Nicholls,24.0,Christianity,Private,265567.0,Own-child,White,Private,Edinburgh,1
2444,Dr. Richard Charles Long,38.0,Christianity,Private,144169.0,Husband,White,Private,Swindon,1
2446,Mr. Graham Jenkins,34.0,Christianity,Private,89644.0,Husband,White,Private,Joanchester,1
2447,Nigel Marshall,19.0,Christianity,Private,275889.0,Own-child,White,Private,Edinburgh,1
2448,Mrs. Harry Chapman,26.0,Hinduism,Private,231638.0,Own-child,White,Private,Edinburgh,1
2450,Mathew Wallis,29.0,Islam,Private,355259.0,Not-in-family,White,Private,Edinburgh,1
