,full_name,age,religion,workclass,demographic_characteristic,relationship,race,workclass,town,Cluster Id - KMeans
9995,Jamie Cartwright,72.0,Not Stated,?,177121.0,Husband,White,?,Edinburgh,2
9997,Daniel Davies,63.0,Christianity,Private,416829.0,Not-in-family,Black,Private,Edinburgh,2
10001,Mr. Neil Bradley Jones,35.0,Islam,Private,164190.0,Husband,White,Private,Swindon,2
10002,Miss Karl Teresa James,49.0,Christianity,Local-gov,166039.0,Unmarried,White,Local-gov,Edinburgh,2
10005,Ronald David Robson,58.0,Christianity,Private,430005.0,Husband,White,Private,Edinburgh,2
10006,Miss Rhys Turner,44.0,Christianity,Self-emp-inc,106517.0,Not-in-family,White,Self-emp-inc,Edinburgh,2
10007,Ms. Craig Tracy Lewis,48.0,Christianity,Self-emp-not-inc,162236.0,Not-in-family,White,Self-emp-not-inc,Edinburgh,2
10008,Tom Rose,53.0,Christianity,Private,92430.0,Husband,White,Private,Oxford,2
10009,Mr. Steven Baxter,53.0,Christianity,Local-gov,40641.0,Husband,White,Local-gov,Edinburgh,2
10010,Glen Aimee Quinn,47.0,Christianity,Private,169388.0,Unmarried,White,Private,Edinburgh,2
10013,Mr. Simon John Thomas,35.0,Christianity,Private,150057.0,Husband,White,Private,Leeds,2
10016,Iain Lewis,49.0,Christianity,Local-gov,193249.0,Husband,White,Local-gov,Swindon,2
10020,Mr. Joshua Evans,70.0,Islam,?,111238.0,Husband,White,?,Edinburgh,2
10023,Mr. Leslie Green,58.0,Christianity,Private,426263.0,Unmarried,White,Private,Amberburgh,2
10025,Mr. Alexander Louis Stephenson,55.0,Islam,Private,124808.0,Husband,White,Private,New Oliver,2
10026,Barry McLean,48.0,Christianity,Private,193061.0,Not-in-family,White,Private,Edinburgh,2
10027,Aaron Glen Ferguson,51.0,Christianity,Private,121411.0,Not-in-family,White,Private,Edinburgh,2
10031,Terence Henderson,74.0,Not Stated,?,165209.0,Husband,White,?,Oxford,2
10032,Mr. Colin Allan Birch,42.0,Not Stated,Private,193494.0,Husband,White,Private,Wellsburgh,2
10033,Mr. Jamie Hugh Richards,68.0,Not Stated,Self-emp-not-inc,195066.0,Husband,White,Self-emp-not-inc,Bristol,2
10034,Mr. Alan Gary Gregory,37.0,Christianity,Private,99146.0,Husband,White,Private,Johnsonburgh,2
10038,Stewart Mason,46.0,Not Stated,Private,383384.0,Husband,White,Private,Swindon,2
10044,Mrs. Stewart Pearce,55.0,Christianity,Private,220262.0,Not-in-family,White,Private,Edinburgh,2
10045,Mr. Richard Kaur,55.0,Christianity,Self-emp-not-inc,35340.0,Husband,White,Self-emp-not-inc,Swindon,2
10046,Graham Eleanor Fox,48.0,Christianity,Private,280483.0,Unmarried,Black,Private,Edinburgh,2
10049,Mr. Anthony Neil Richardson,36.0,Not Stated,Private,58602.0,Not-in-family,White,Private,Edinburgh,2
10052,Mr. Charlie Lewis Green,44.0,Hinduism,Private,185832.0,Husband,White,Private,West Helen,2
10054,Mrs. Charles Jacqueline Arnold,40.0,Christianity,Federal-gov,32312.0,Not-in-family,White,Federal-gov,Edinburgh,2
10055,Bradley Mason,47.0,Not Stated,Self-emp-not-inc,109421.0,Husband,White,Self-emp-not-inc,Swindon,2
10056,Mr. Marcus Ricky Foster,39.0,Christianity,Private,156897.0,Own-child,White,Private,Swindon,2
10061,Iain Derek Higgins,38.0,Christianity,State-gov,150566.0,Not-in-family,White,State-gov,Edinburgh,2
10064,Dr. Liam Natalie Harrison,48.0,Christianity,Local-gov,187969.0,Unmarried,White,Local-gov,Edinburgh,2
10065,Miss Tony Hannah Murphy,47.0,Christianity,Self-emp-not-inc,224108.0,Wife,White,Self-emp-not-inc,Oxford,2
10067,Mr. David Davies,35.0,Christianity,Private,167062.0,Husband,White,Private,Bristol,2
10069,Luke Dixon,45.0,Christianity,Private,108859.0,Unmarried,Black,Private,Edinburgh,2
10071,Julian Eleanor Brady,74.0,Christianity,Private,153127.0,Unmarried,White,Private,Edinburgh,2
10072,Mr. Lee Hartley,53.0,Christianity,Private,180881.0,Husband,White,Private,Swindon,2
10080,Mr. Lawrence Robinson,33.0,Christianity,Private,36467.0,Husband,White,Private,Edinburgh,2
10092,Mr. Bruce Williams,36.0,Sikhism,Private,272950.0,Not-in-family,White,Private,Oxford,2
10095,Samuel Pamela Young,50.0,Christianity,Private,202044.0,Unmarried,White,Private,Edinburgh,2
10097,Patrick Frank Thomas,46.0,Christianity,Private,54985.0,Husband,White,Private,Swindon,2
10098,Ms. Karl Rees,58.0,Christianity,Private,133126.0,Not-in-family,Black,Private,Edinburgh,2
10103,Miss Jamie Ward,46.0,Christianity,Private,234699.0,Unmarried,Black,Private,Edinburgh,2
10105,Dr. Donald Hill,53.0,Christianity,Private,189728.0,Not-in-family,White,Private,Edinburgh,2
10106,Jack Brown,48.0,Christianity,Self-emp-not-inc,318593.0,Husband,White,Self-emp-not-inc,Edinburgh,2
10107,Tom Taylor,42.0,Christianity,Private,108681.0,Wife,White,Private,Swindon,2
10108,Mr. Damian Rees,41.0,Hinduism,Private,187376.0,Husband,White,Private,Edinburgh,2
10110,Miss Alex Williams,49.0,Christianity,Private,266150.0,Wife,White,Private,Edinburgh,2
10111,Ms. Christopher Schofield,65.0,Islam,Private,271092.0,Unmarried,White,Private,Edinburgh,2
10112,Terry Douglas,51.0,Hinduism,Private,135643.0,Other-relative,Asian-Pac-Islander,Private,Edinburgh,2
10113,Samuel Martin,60.0,Christianity,Private,46466.0,Husband,White,Private,Grahambury,2
10118,Graeme Watkins,46.0,Christianity,Self-emp-inc,271901.0,Husband,White,Self-emp-inc,Edinburgh,2
10119,Mr. Bradley Phillip Ingram,74.0,Christianity,Private,139978.0,Husband,White,Private,Edinburgh,2
10120,Mr. Terry Connolly,49.0,Christianity,Private,180446.0,Husband,Black,Private,Edinburgh,2
10121,Mrs. Dale Kayleigh Collins,65.0,Christianity,?,178724.0,Wife,White,?,Greenstad,2
10123,Bradley Gallagher,38.0,Christianity,Federal-gov,289653.0,Husband,White,Federal-gov,Swindon,2
10128,Miss Brian Emily Brown,51.0,Not Stated,Private,89652.0,Unmarried,White,Private,Swindon,2
10129,Ms. Nicholas Annette Parkes,55.0,Christianity,Federal-gov,439608.0,Not-in-family,White,Federal-gov,Edinburgh,2
10130,Mr. Keith Kevin Noble,65.0,Christianity,Private,330144.0,Husband,White,Private,Swindon,2
10133,Dr. Gordon Jemma Harris,36.0,Christianity,Self-emp-not-inc,188972.0,Unmarried,White,Self-emp-not-inc,Edinburgh,2
10134,Anthony Bibi,61.0,Christianity,Self-emp-not-inc,25825.0,Not-in-family,White,Self-emp-not-inc,Lincoln,2
10136,Owen Dunn,62.0,Christianity,Private,116104.0,Not-in-family,White,Private,Edinburgh,2
10139,Dr. Tom Cartwright,66.0,Christianity,Private,116468.0,Husband,White,Private,Edinburgh,2
10140,Julian Bryan Hammond,33.0,Christianity,?,285131.0,Unmarried,White,?,Edinburgh,2
10141,Gregory Waters,71.0,Christianity,Self-emp-inc,379819.0,Husband,White,Self-emp-inc,Edinburgh,2
10142,Jason Charles Moss,74.0,Christianity,Private,97167.0,Husband,White,Private,Edinburgh,2
10144,Henry Howarth,52.0,Christianity,Self-emp-not-inc,115851.0,Husband,White,Self-emp-not-inc,Oxford,2
10145,Russell Smith,50.0,Christianity,Private,118058.0,Husband,White,Private,Georgemouth,2
10146,Patrick William Kelly,42.0,Christianity,Private,258589.0,Not-in-family,White,Private,Edinburgh,2
10149,Donald Gibson,58.0,Christianity,Self-emp-not-inc,165695.0,Not-in-family,White,Self-emp-not-inc,Edinburgh,2
10152,Rhys Brown,67.0,Christianity,Self-emp-inc,253741.0,Husband,White,Self-emp-inc,Swindon,2
10155,Mr. Callum Talbot,51.0,Christianity,Private,165001.0,Husband,White,Private,Jackborough,2
10160,Carl Berry,35.0,Christianity,Self-emp-not-inc,308874.0,Not-in-family,Black,Self-emp-not-inc,Edinburgh,2
10161,Josh Mills,46.0,Christianity,Self-emp-not-inc,54098.0,Husband,White,Self-emp-not-inc,Edinburgh,2
10162,Connor Wood,46.0,Christianity,Private,288608.0,Own-child,White,Private,Edinburgh,2
10170,Bryan Richard Richards,36.0,Christianity,Private,58343.0,Husband,White,Private,Edinburgh,2
10174,Mrs. Terry Evans,34.0,Christianity,Private,110978.0,Not-in-family,Asian-Pac-Islander,Private,Bristol,2
10175,Connor Lawrence Walters,32.0,Christianity,Private,34503.0,Husband,White,Private,West Danny,2
10178,Mohammed Alice Davies,33.0,Christianity,Private,116365.0,Wife,White,Private,Evansfort,2
10181,Mr. Glenn Price,74.0,Christianity,?,83511.0,Husband,White,?,Edinburgh,2
10182,Miss Reece Janice Spencer,47.0,Christianity,Self-emp-not-inc,199596.0,Unmarried,White,Self-emp-not-inc,Edinburgh,2
10185,Gerald Potts,46.0,Christianity,Private,116255.0,Not-in-family,Black,Private,Edinburgh,2
10189,Mr. Rhys Josh Baxter,71.0,Christianity,Private,235781.0,Not-in-family,Asian-Pac-Islander,Private,Edinburgh,2
10196,Sam Joyce,58.0,Not Stated,Private,102509.0,Not-in-family,Black,Private,Oxford,2
10197,Miss Duncan Barbara Thomas,38.0,Christianity,Private,173047.0,Unmarried,Asian-Pac-Islander,Private,Edinburgh,2
10198,Mrs. Leon Tracy Richardson,59.0,Christianity,Self-emp-not-inc,241297.0,Not-in-family,White,Self-emp-not-inc,Edinburgh,2
10200,Mr. Reece Wilson,41.0,Christianity,Private,274158.0,Husband,White,Private,Lincoln,2
10203,Marcus Webb,46.0,Not Stated,Private,229516.0,Not-in-family,White,Private,Edinburgh,2
10204,Mr. Max Jones,63.0,Christianity,?,250091.0,Not-in-family,White,?,Edinburgh,2
10210,Nigel Morris,51.0,Christianity,Private,29580.0,Husband,White,Private,Swindon,2
10211,Ms. Gerard Nicole Taylor,44.0,Christianity,Private,56483.0,Own-child,White,Private,Edinburgh,2
10212,Mr. Liam Brown,73.0,Not Stated,?,89852.0,Husband,White,?,Edinburgh,2
10215,Justin Harding,52.0,Christianity,Private,241444.0,Husband,Other,Private,Oxford,2
10216,Mr. George Slater,44.0,Not Stated,Private,85995.0,Not-in-family,White,Private,Edinburgh,2
10217,Nicholas Savage,67.0,Christianity,Self-emp-inc,116986.0,Husband,White,Self-emp-inc,Leeds,2
10220,Mr. Shane Craig Hanson,44.0,Christianity,Private,184099.0,Husband,White,Private,Edinburgh,2
10225,Miss Samuel Blackburn,56.0,Christianity,Local-gov,84564.0,Not-in-family,White,Local-gov,Bristol,2
10226,Mathew Samuel Baldwin,49.0,Christianity,Private,247294.0,Husband,White,Private,Leeds,2
10229,Miss Gerard Spencer,50.0,Not Stated,Private,77905.0,Not-in-family,White,Private,Edinburgh,2
10231,Mr. Callum Norman Jones,67.0,Islam,Private,180211.0,Husband,Asian-Pac-Islander,Private,Edinburgh,2
10232,Thomas Jones,66.0,Not Stated,?,79272.0,Not-in-family,Asian-Pac-Islander,?,Bristol,2
10233,Mr. Anthony Raymond Burton,61.0,Christianity,Private,101198.0,Not-in-family,White,Private,Edinburgh,2
10234,Mrs. Keith Mason,60.0,Christianity,Private,80574.0,Unmarried,White,Private,Edinburgh,2
10237,Mr. Jamie Baker,74.0,Christianity,Self-emp-not-inc,205860.0,Husband,Black,Self-emp-not-inc,Edinburgh,2
10238,Mrs. Glenn Jenkins,59.0,Christianity,State-gov,69579.0,Not-in-family,White,State-gov,Edinburgh,2
10240,Mr. George Frank Browne,66.0,Christianity,Private,113323.0,Husband,White,Private,Edinburgh,2
10248,Miss Wayne Newman,49.0,Christianity,Local-gov,78859.0,Own-child,White,Local-gov,Edinburgh,2
10249,Mr. Colin Hardy,59.0,Christianity,?,188070.0,Husband,White,?,Tomfort,2
10250,Owen Nelson,51.0,Christianity,Private,189811.0,Husband,White,Private,Swindon,2
10251,Guy Jason Robson,42.0,Christianity,State-gov,510072.0,Not-in-family,Black,State-gov,Edinburgh,2
10256,Brian Spencer,42.0,Christianity,State-gov,126094.0,Unmarried,White,State-gov,Edinburgh,2
10258,Bradley Smith,38.0,Christianity,Self-emp-not-inc,32239.0,Not-in-family,White,Self-emp-not-inc,Swindon,2
10265,Norman Edwards,49.0,Christianity,Self-emp-inc,201498.0,Husband,White,Self-emp-inc,East Michael,2
10266,Stanley Bernard Morgan,53.0,Hinduism,Self-emp-inc,251675.0,Not-in-family,White,Self-emp-inc,Swindon,2
10267,Mr. Iain Parsons,41.0,Christianity,Private,114157.0,Own-child,White,Private,Edinburgh,2
10268,Graeme Megan Burgess,48.0,Christianity,Local-gov,148121.0,Unmarried,Asian-Pac-Islander,Local-gov,Edinburgh,2
10269,Nigel Frances Barton,73.0,Not Stated,?,84053.0,Not-in-family,White,?,Edinburgh,2
10272,Mrs. Ronald Gillian Cook,59.0,Christianity,State-gov,123329.0,Not-in-family,White,State-gov,Edinburgh,2
10273,Conor Jordan,41.0,Christianity,Private,134130.0,Husband,White,Private,Swindon,2
10277,Stanley Bryan Kaur,44.0,Christianity,Self-emp-inc,56236.0,Not-in-family,Black,Self-emp-inc,Edinburgh,2
10283,Julian Walsh,51.0,Christianity,Private,112310.0,Unmarried,White,Private,Bristol,2
10284,Dr. Joseph Ford,63.0,Not Stated,Private,203783.0,Not-in-family,White,Private,Edinburgh,2
10286,Peter Lewis Smith,44.0,Christianity,Private,145441.0,Husband,White,Private,Sunderland,2
10287,Miss Aaron Myers,45.0,Christianity,Private,155701.0,Unmarried,White,Private,Edinburgh,2
10290,Miss Justin Martin,49.0,Islam,Private,254809.0,Unmarried,White,Private,Edinburgh,2
10292,Mr. Connor Nash,57.0,Islam,State-gov,175057.0,Husband,White,State-gov,West Stewartside,2
10293,Mr. Harry Billy Todd,37.0,Christianity,Federal-gov,68781.0,Husband,White,Federal-gov,Joneshaven,2
10298,Keith Bryan Barnes,39.0,Christianity,Self-emp-inc,206951.0,Husband,White,Self-emp-inc,Bristol,2
10302,Dr. Jonathan Nicholson,59.0,Christianity,?,147653.0,Wife,White,?,Oxford,2
10304,Ms. Brett Beverley Hill,58.0,Buddhism,Local-gov,114401.0,Not-in-family,White,Local-gov,Edinburgh,2
10306,Graeme Norman Owens,46.0,Christianity,Private,182689.0,Husband,White,Private,Leeds,2
10308,John Howe,41.0,Christianity,Self-emp-inc,60949.0,Not-in-family,White,Self-emp-inc,Bristol,2
10309,Philip Mann,50.0,Islam,Private,129513.0,Husband,White,Private,Swindon,2
10325,Jonathan Ali,39.0,Christianity,Federal-gov,205852.0,Not-in-family,White,Federal-gov,Leeds,2
10329,Elliott Nicholls,31.0,Christianity,?,37030.0,Own-child,White,?,Edinburgh,2
10330,Craig Samantha Johnson,42.0,Christianity,Private,135056.0,Wife,White,Private,Lincoln,2
10334,Mr. Kevin Vincent Wood,47.0,Not Stated,Local-gov,173938.0,Husband,White,Local-gov,West Abdul,2
10336,Brett Trevor Pratt,61.0,Christianity,Federal-gov,160155.0,Husband,White,Federal-gov,Swindon,2
10338,Kieran Brown,32.0,Christianity,?,82473.0,Not-in-family,White,?,Edinburgh,2
10339,Robert Knight,59.0,Christianity,Private,172071.0,Wife,Black,Private,Edinburgh,2
10341,Mr. Sean Jake Butcher,46.0,Christianity,Private,247043.0,Husband,White,Private,Sunderland,2
10342,Leon Shane Woods,57.0,Christianity,Federal-gov,155238.0,Husband,White,Federal-gov,Marianfurt,2
10347,Miss Joseph Bethany Wilkinson,67.0,Christianity,Private,174603.0,Not-in-family,White,Private,Edinburgh,2
10350,Tom Khan,35.0,Christianity,Private,141058.0,Husband,White,Private,Edinburgh,2
10351,Mr. Raymond Tony Wright,49.0,Islam,Private,192323.0,Husband,White,Private,Lincoln,2
10352,Mr. Nigel Campbell,54.0,Christianity,Self-emp-not-inc,117674.0,Not-in-family,White,Self-emp-not-inc,Edinburgh,2
10353,Mr. Max Frederick Davis,39.0,Christianity,Private,28572.0,Not-in-family,White,Private,Edinburgh,2
10354,Dr. Joshua Sanderson,42.0,Christianity,Private,120277.0,Not-in-family,White,Private,Leeds,2
10356,Mr. Nigel Weston,47.0,Christianity,Federal-gov,102771.0,Husband,White,Federal-gov,Swindon,2
10361,Miss Denis Hunter,62.0,Christianity,Federal-gov,159165.0,Not-in-family,White,Federal-gov,Edinburgh,2
10367,Mr. Elliott Peters,69.0,Christianity,Private,108196.0,Other-relative,White,Private,Edinburgh,2
10368,Mr. Albert Joshua Sharpe,49.0,Christianity,Private,278322.0,Husband,White,Private,Leicester,2
10369,Ms. Karl Laura Jones,42.0,Not Stated,Private,157443.0,Wife,Asian-Pac-Islander,Private,Swindon,2
10370,Nathan Luke Price,45.0,Christianity,Self-emp-not-inc,37618.0,Husband,White,Self-emp-not-inc,Leeds,2
10377,Denis Johnson,54.0,Christianity,?,156877.0,Not-in-family,White,?,Edinburgh,2
10381,Damian Declan Wilson,74.0,Christianity,Local-gov,161027.0,Husband,White,Local-gov,Edinburgh,2
10386,Mr. Elliot Wong,69.0,Christianity,?,182668.0,Husband,White,?,Lake Ricky,2
10388,Victor Webb,42.0,Other religions,Private,334522.0,Husband,Black,Private,Edinburgh,2
10389,Tony Georgina Clarke,54.0,Christianity,State-gov,187686.0,Not-in-family,White,State-gov,Edinburgh,2
10398,Jacob Cox,74.0,Christianity,Private,70697.0,Not-in-family,White,Private,Edinburgh,2
10401,Mr. Antony Tony Collins,34.0,Christianity,Private,302770.0,Husband,White,Private,Bristol,2
10403,Dr. Tony Davis,74.0,Christianity,Self-emp-not-inc,190078.0,Husband,White,Self-emp-not-inc,Oxford,2
10405,Thomas Bishop,40.0,Christianity,Private,108419.0,Husband,White,Private,Edinburgh,2
10406,Miss Wayne King,74.0,Christianity,Private,183701.0,Not-in-family,Black,Private,Edinburgh,2
10408,Dr. Louis Ryan,47.0,Christianity,Private,148884.0,Husband,White,Private,Staceyfort,2
10409,Miss Abdul Sarah Hamilton,74.0,Christianity,Private,87285.0,Own-child,White,Private,Edinburgh,2
10410,Jake Oliver Thomas,48.0,Not Stated,Private,199058.0,Husband,White,Private,Swindon,2
10412,Mr. Elliot Fisher,69.0,Christianity,Private,370837.0,Not-in-family,White,Private,Edinburgh,2
10415,Timothy Hall,44.0,Christianity,Local-gov,65145.0,Husband,White,Local-gov,Bristol,2
10417,Russell Barry Lynch,47.0,Islam,Local-gov,272182.0,Not-in-family,Black,Local-gov,Edinburgh,2
10418,Mr. Raymond Kaur,44.0,Christianity,Private,403467.0,Husband,Black,Private,East Mollyland,2
10420,Miss Mark Dean,49.0,Christianity,Private,80430.0,Not-in-family,White,Private,Edinburgh,2
10422,Denis Miah,44.0,Christianity,Private,115806.0,Unmarried,White,Private,Swindon,2
10424,Mrs. Toby Dennis,52.0,Not Stated,Private,226084.0,Other-relative,White,Private,Edinburgh,2
10428,Miss Allan Brown,45.0,Not Stated,Local-gov,255559.0,Not-in-family,White,Local-gov,Edinburgh,2
10429,Dr. Tom Rogers,74.0,Christianity,?,142370.0,Husband,White,?,East Brandontown,2
10432,Mr. Charlie Smith,43.0,Buddhism,Self-emp-not-inc,82161.0,Unmarried,White,Self-emp-not-inc,Bristol,2
10433,Dale Max Bailey,63.0,Christianity,Self-emp-not-inc,129845.0,Husband,White,Self-emp-not-inc,Edinburgh,2
10434,Ms. Brett Valerie Bailey,40.0,Christianity,Private,226505.0,Wife,White,Private,Swindon,2
10435,Mr. Aaron Norman Barrett,47.0,Christianity,Private,151584.0,Husband,White,Private,Swindon,2
10437,Mrs. Iain Yvonne Carr,42.0,Christianity,Private,66460.0,Unmarried,White,Private,Edinburgh,2
10438,Mr. Abdul Thomas,63.0,Christianity,Local-gov,379940.0,Husband,White,Local-gov,Brooksland,2
10440,Darren Callum Ryan,66.0,Christianity,Private,205309.0,Husband,White,Private,Edinburgh,2
10442,Francis Donald Smith,62.0,Christianity,Private,208711.0,Husband,White,Private,Swindon,2
10443,Ian Marc Green,47.0,Christianity,Private,137547.0,Not-in-family,Amer-Indian-Eskimo,Private,Edinburgh,2
10445,Ms. John Nicola Parry,48.0,Christianity,Local-gov,37672.0,Wife,White,Local-gov,Swindon,2
10449,Mr. Denis Richards,61.0,Christianity,Local-gov,115023.0,Husband,White,Local-gov,Bristol,2
10456,Mrs. Brett Jenkins,63.0,Sikhism,Private,50349.0,Not-in-family,White,Private,Edinburgh,2
10458,Mr. Callum Owen,42.0,Not Stated,Private,221172.0,Husband,White,Private,Swindon,2
10461,Mr. Tony Trevor Bailey,43.0,Christianity,Self-emp-inc,150533.0,Husband,White,Self-emp-inc,Swindon,2
10462,Colin Fisher,57.0,Not Stated,Private,301835.0,Not-in-family,White,Private,Edinburgh,2
10464,Mr. Patrick Morley,56.0,Christianity,Private,130957.0,Husband,White,Private,Edinburgh,2
10469,Martin Hammond,37.0,Christianity,Private,194630.0,Not-in-family,White,Private,Leicester,2
10470,Ms. Jack Brookes,39.0,Islam,Private,38721.0,Unmarried,White,Private,Edinburgh,2
10473,Bruce Allen,41.0,Christianity,?,27187.0,Husband,White,?,Swindon,2
10475,Billy Mohammed Miller,72.0,Hinduism,?,100820.0,Husband,White,?,Edinburgh,2
10476,Ms. Elliot Williams,56.0,Christianity,Private,208431.0,Not-in-family,Black,Private,Edinburgh,2
10479,Mrs. Donald Denise Brown,32.0,Christianity,State-gov,137616.0,Not-in-family,Black,State-gov,Edinburgh,2
10481,Charles Lewis,46.0,Christianity,Private,117556.0,Unmarried,Black,Private,Edinburgh,2
10487,Mr. Michael Coleman,53.0,Christianity,Federal-gov,221532.0,Husband,White,Federal-gov,Swindon,2
10488,Jake Lucy Young,42.0,Christianity,Local-gov,183224.0,Wife,Asian-Pac-Islander,Local-gov,Swindon,2
10493,Mr. Gary Smith,36.0,Christianity,Private,288103.0,Not-in-family,Black,Private,Edinburgh,2
10495,Mr. Mitchell Crawford,46.0,Christianity,Private,358533.0,Husband,Black,Private,Elliotport,2
10498,Gavin Robson,50.0,Christianity,Private,98228.0,Unmarried,White,Private,Edinburgh,2
10499,Ms. Scott Skinner,41.0,Christianity,Local-gov,129060.0,Unmarried,Black,Local-gov,Edinburgh,2
10501,Dr. Dean Lewis,48.0,Christianity,Private,398652.0,Husband,White,Private,Lake Aaron,2
10502,Mrs. Roger Gillian John,59.0,Christianity,Private,268840.0,Other-relative,White,Private,Swindon,2
10503,Mr. Clifford Donald Jones,59.0,Christianity,Private,91384.0,Husband,White,Private,Swindon,2
