,full_name,age,religion,workclass,demographic_characteristic,relationship,race,workclass,town,Cluster Id - KMeans
8966,Miss Hugh Michelle Marsden,38.0,Christianity,Self-emp-not-inc,301568.0,Wife,White,Self-emp-not-inc,Michelletown,0
8982,Thomas Cook,41.0,Christianity,Self-emp-inc,99185.0,Husband,White,Self-emp-inc,Bristol,0
9001,Mr. Toby Owen Holden,30.0,Christianity,Private,115677.0,Not-in-family,White,Private,Edinburgh,0
9021,Clifford Stewart Gregory,55.0,Christianity,Private,257337.0,Husband,White,Private,Swindon,0
9042,Ms. Denis Thomson,48.0,Christianity,Private,181717.0,Own-child,White,Private,Edinburgh,0
9073,Simon Whitehouse,53.0,Christianity,Private,204402.0,Husband,White,Private,Swindon,0
9095,Douglas Rhodes,34.0,Christianity,Private,187215.0,Wife,White,Private,Swindon,0
9115,Mr. Leonard Nathan Bird,62.0,Christianity,?,179761.0,Husband,White,?,Swindon,0
9132,Elliott Rebecca Davies,28.0,Christianity,Private,421967.0,Wife,White,Private,Swindon,0
9145,Marc Thompson,37.0,Christianity,Self-emp-not-inc,151322.0,Husband,White,Self-emp-not-inc,Swindon,0
9147,David Brett Bradshaw,38.0,Christianity,Private,101192.0,Not-in-family,White,Private,Edinburgh,0
9160,Mr. Richard Ricky Arnold,27.0,Judaism,Private,196044.0,Husband,White,Private,Marymouth,0
9182,Dr. Nicholas Clark,43.0,Christianity,Self-emp-inc,35662.0,Wife,White,Self-emp-inc,Swindon,0
9189,Mr. Brandon Oliver King,56.0,Christianity,Private,295067.0,Not-in-family,White,Private,Swindon,0
9191,Mr. Reece Leonard Carey,29.0,Christianity,Local-gov,336543.0,Husband,Asian-Pac-Islander,Local-gov,Swindon,0
9201,Mr. Geoffrey Hill,46.0,Christianity,Private,255014.0,Husband,White,Private,Swindon,0
9209,Julian Page,42.0,Christianity,Private,186376.0,Husband,Asian-Pac-Islander,Private,Leeds,0
9219,Oliver Ellis,54.0,Christianity,Private,135803.0,Husband,Asian-Pac-Islander,Private,Oxford,0
9239,Connor Wayne Jackson,31.0,Christianity,Private,263561.0,Husband,White,Private,Swindon,0
9292,Mr. Jason Hughes,27.0,Other religions,Private,157941.0,Husband,White,Private,Swindon,0
9303,Bradley Fox,48.0,Christianity,Private,280422.0,Not-in-family,White,Private,Edinburgh,0
9307,Ms. Leon Browne,40.0,Christianity,State-gov,177083.0,Not-in-family,White,State-gov,Edinburgh,0
9315,Mrs. Jonathan Green,35.0,Christianity,State-gov,483530.0,Unmarried,White,State-gov,Edinburgh,0
9316,Dr. Benjamin Francis,40.0,Christianity,Private,77357.0,Husband,White,Private,Swindon,0
9318,Leigh Barber,49.0,Islam,Self-emp-not-inc,328606.0,Unmarried,White,Self-emp-not-inc,Swindon,0
9328,Mr. Dale Clark,36.0,Christianity,Private,135289.0,Husband,White,Private,Swindon,0
9352,Dr. Adrian Jonathan Fry,33.0,Christianity,Private,204567.0,Husband,White,Private,Swindon,0
9394,Julian Joshua King,39.0,Christianity,Private,286789.0,Husband,White,Private,Jonesfort,0
9398,Charlie Norman Harris,35.0,Christianity,Private,36069.0,Husband,White,Private,Edinburgh,0
9399,Ms. Hugh Smith,48.0,Christianity,Private,73434.0,Wife,White,Private,North Jasmineside,0
9404,Mark Stewart George,39.0,Christianity,Private,234901.0,Husband,White,Private,Swindon,0
9437,Mr. Mohammad Wallace,50.0,Christianity,Private,181363.0,Husband,White,Private,Swindon,0
9445,Mr. Robin Brown,44.0,Islam,Self-emp-not-inc,277783.0,Own-child,White,Self-emp-not-inc,Leeds,0
9447,Mr. Lewis Dennis,51.0,Christianity,Self-emp-not-inc,171924.0,Husband,White,Self-emp-not-inc,Oxford,0
9458,Mr. Terence Stokes,42.0,Christianity,Self-emp-inc,130126.0,Husband,White,Self-emp-inc,Swindon,0
9469,Allan Kevin Holmes,49.0,Not Stated,Local-gov,177018.0,Husband,White,Local-gov,Angelaville,0
9470,Kenneth Michael Williams,38.0,Christianity,Private,161141.0,Husband,White,Private,Lake Ashleighfort,0
9472,Mr. Harry Shepherd,50.0,Not Stated,Private,165468.0,Husband,White,Private,Swindon,0
9501,Connor Pope,39.0,Christianity,Private,167728.0,Husband,White,Private,Swindon,0
9505,Jacob Burgess,47.0,Christianity,Private,340982.0,Husband,Asian-Pac-Islander,Private,Swindon,0
9506,Marcus French,49.0,Christianity,State-gov,102308.0,Husband,White,State-gov,Swindon,0
9531,Matthew Bradley Jones,37.0,Christianity,Private,247750.0,Husband,Black,Private,Oxford,0
9540,Miss Cameron Grant,33.0,Not Stated,Private,63910.0,Own-child,Asian-Pac-Islander,Private,Edinburgh,0
9542,Dr. Guy Henry,45.0,Christianity,State-gov,180609.0,Husband,White,State-gov,Oxford,0
9544,Aaron Phillips,52.0,Christianity,Private,102615.0,Husband,White,Private,Angelaland,0
9552,Mr. Harry Gordon Cook,28.0,Christianity,Private,266973.0,Husband,White,Private,Amyport,0
9568,Jamie Birch,33.0,Christianity,Private,206609.0,Husband,White,Private,Swindon,0
9578,Mr. Jack Allan,38.0,Christianity,Federal-gov,216924.0,Husband,White,Federal-gov,Debramouth,0
9580,Mr. Donald Wilson,50.0,Christianity,Private,168539.0,Husband,White,Private,Edinburgh,0
9583,Mr. Marcus O'Sullivan,52.0,Christianity,State-gov,68898.0,Not-in-family,White,State-gov,Swindon,0
9589,Mr. Connor Jay Walton,49.0,Christianity,Self-emp-inc,191277.0,Husband,White,Self-emp-inc,Leeds,0
9600,Mr. George Guy Walton,45.0,Christianity,Private,235646.0,Husband,White,Private,Swindon,0
9615,Mr. Clifford Martin Hayward,43.0,Christianity,Local-gov,37937.0,Husband,White,Local-gov,New Rossstad,0
9629,Dr. Leonard Alexander Ali,41.0,Christianity,Private,226902.0,Husband,White,Private,Swindon,0
9677,Ms. Declan Jenna Hamilton,35.0,Hinduism,?,144172.0,Wife,White,?,North Declan,0
9678,Mr. Joseph Joseph Matthews,37.0,Christianity,Private,510072.0,Husband,White,Private,Swindon,0
9683,Adam Newman,49.0,Christianity,Self-emp-not-inc,126268.0,Husband,White,Self-emp-not-inc,Aaronland,0
9684,Mr. Charles Clarke,43.0,Christianity,Local-gov,121998.0,Husband,White,Local-gov,South Paulton,0
9692,Max Steven Clarke,36.0,Christianity,Private,290409.0,Husband,White,Private,Edinburgh,0
9703,Joel Campbell,40.0,Christianity,Local-gov,256997.0,Husband,White,Local-gov,Swindon,0
9711,Mr. Liam Fletcher,40.0,Christianity,Private,230054.0,Husband,White,Private,Swindon,0
9714,Mr. Dylan Shah,27.0,Christianity,Federal-gov,218782.0,Husband,Other,Federal-gov,Leeds,0
9723,Luke Sam Perkins,36.0,Christianity,Private,187847.0,Husband,White,Private,Sunderland,0
9726,Miss Gary Jodie Carroll,43.0,Christianity,Self-emp-not-inc,89636.0,Wife,Asian-Pac-Islander,Self-emp-not-inc,Edinburgh,0
9752,Mr. Liam Moran,45.0,Christianity,Local-gov,215862.0,Husband,White,Local-gov,Swindon,0
9755,Carl Townsend,52.0,Christianity,Private,75839.0,Husband,White,Private,Swindon,0
9766,Dr. Kevin White,45.0,Christianity,Private,173704.0,Husband,White,Private,Swindon,0
9792,Dr. Elliot Iqbal,52.0,Not Stated,Self-emp-not-inc,159755.0,Husband,White,Self-emp-not-inc,Lynchborough,0
9798,Mr. Jake Colin Davies,32.0,Christianity,Private,330715.0,Husband,White,Private,Edwardsview,0
9805,Mr. Neil Clark,48.0,Christianity,Local-gov,195949.0,Husband,White,Local-gov,Swindon,0
9839,Ms. Frederick White,33.0,Christianity,Self-emp-not-inc,58702.0,Wife,White,Self-emp-not-inc,Swindon,0
9844,Dr. Dennis Tom Edwards,36.0,Christianity,Private,198237.0,Husband,White,Private,Swindon,0
9854,Jacob Shaun Barton,32.0,Christianity,Self-emp-inc,78530.0,Husband,White,Self-emp-inc,Swindon,0
9857,Mohamed Wright,47.0,Christianity,Self-emp-not-inc,165468.0,Husband,White,Self-emp-not-inc,Swindon,0
9859,Duncan Glenn Bird,47.0,Christianity,Private,199058.0,Husband,White,Private,Glenmouth,0
9896,Alexander Jay Mitchell,47.0,Christianity,Private,164733.0,Husband,White,Private,Aaronland,0
9904,Mr. Dennis Morris,36.0,Christianity,Private,175232.0,Husband,White,Private,Swindon,0
9906,Ms. Jonathan Hazel Williams,21.0,Not Stated,Private,334618.0,Not-in-family,Black,Private,Swindon,0
9908,Mr. Garry Holmes,56.0,Not Stated,Self-emp-inc,205601.0,Husband,White,Self-emp-inc,Edinburgh,0
9929,Elliot Sanders,37.0,Christianity,Private,111499.0,Husband,White,Private,Swindon,0
9938,Dr. Owen Sean Davies,39.0,Christianity,State-gov,176949.0,Husband,White,State-gov,Oxford,0
9959,Kyle Christian Jones,52.0,Not Stated,Private,96359.0,Husband,White,Private,Swindon,0
9964,Dr. Owen Darren Cooper,61.0,Not Stated,?,232618.0,Husband,White,?,Swindon,0
9972,Mr. Frederick Bryan Hopkins,39.0,Christianity,Private,112093.0,Husband,White,Private,Edinburgh,0
9977,Mr. Thomas Ali,47.0,Christianity,Self-emp-not-inc,43348.0,Husband,White,Self-emp-not-inc,Leicester,0
9981,Mr. Adrian Butler,47.0,Islam,State-gov,118447.0,Husband,White,State-gov,Edinburgh,0
9990,Dr. James Evans,38.0,Christianity,Private,127772.0,Not-in-family,White,Private,Bristol,0
9996,Dr. Connor Dale Robinson,59.0,Christianity,Local-gov,368797.0,Unmarried,White,Local-gov,Swindon,0
10004,Mr. Stephen Gareth Taylor,34.0,Islam,Self-emp-not-inc,234960.0,Husband,Black,Self-emp-not-inc,Swindon,0
10014,Ashley Phillip Carter,49.0,Christianity,Private,148549.0,Husband,White,Private,Swindon,0
10015,Mr. Connor Robin Harris,34.0,Christianity,Private,177675.0,Husband,White,Private,North Alex,0
10024,Mr. Elliot Davis,50.0,Christianity,Private,102583.0,Husband,White,Private,Port Ashleigh,0
10035,Dr. Abdul Jeffrey Walker,36.0,Christianity,Private,92028.0,Husband,White,Private,Swindon,0
10042,Frank Iain Ryan,41.0,Christianity,Private,45687.0,Not-in-family,Black,Private,South Christine,0
10047,Dr. Ashley Keith Jones,51.0,Not Stated,Self-emp-inc,254211.0,Husband,White,Self-emp-inc,Swindon,0
10057,Mrs. Ross Gemma Hall,49.0,Christianity,Local-gov,145886.0,Unmarried,White,Local-gov,Edinburgh,0
10058,Graham Johnson,48.0,Christianity,Local-gov,29819.0,Husband,Black,Local-gov,Bristol,0
10062,Dominic Hayes,38.0,Christianity,Private,237713.0,Husband,White,Private,Oxford,0
10075,Stuart Gibbs,32.0,Christianity,Private,185480.0,Wife,White,Private,West Aaronchester,0
10085,Mr. Allan Morris,37.0,Christianity,Private,117381.0,Husband,White,Private,Swindon,0
10090,Dr. Vincent Justin Hill,24.0,Christianity,Private,131275.0,Own-child,Amer-Indian-Eskimo,Private,Edinburgh,0
10094,Mr. Charlie Bernard Chadwick,38.0,Christianity,Private,110713.0,Husband,White,Private,Port Leontown,0
10109,Ben Phillips,47.0,Christianity,Private,172581.0,Husband,White,Private,Swindon,0
10115,Brett Williams,47.0,Christianity,Local-gov,114459.0,Husband,White,Local-gov,South Jenniferchester,0
10116,Dr. Owen Gibson,47.0,Christianity,?,109832.0,Husband,White,?,Swindon,0
10124,Dr. Benjamin Arthur Dawson,63.0,Christianity,Self-emp-inc,118725.0,Husband,Black,Self-emp-inc,Philipshire,0
10126,Dr. Graeme Brennan,47.0,Christianity,Self-emp-inc,116338.0,Wife,White,Self-emp-inc,Swindon,0
10138,Miss Phillip Burton,38.0,Hinduism,Private,125550.0,Not-in-family,White,Private,New Brettport,0
10159,Darren Peter Howell,74.0,Christianity,Self-emp-inc,172907.0,Husband,White,Self-emp-inc,Swindon,0
10163,Mr. Adrian Kent,51.0,Christianity,Local-gov,254148.0,Husband,White,Local-gov,Edinburgh,0
10166,Bruce Parkinson,53.0,Christianity,Self-emp-inc,96062.0,Husband,White,Self-emp-inc,Swindon,0
10180,Dr. Josh Hill,55.0,Christianity,Private,225599.0,Husband,Asian-Pac-Islander,Private,Swindon,0
10187,Leonard Dixon,38.0,Christianity,Federal-gov,91716.0,Husband,White,Federal-gov,Edinburgh,0
10202,Mr. Terence Justin Wilson,36.0,Christianity,Private,200117.0,Husband,Asian-Pac-Islander,Private,Bristol,0
10219,Hugh Hurst,36.0,Not Stated,Private,20507.0,Husband,White,Private,Swindon,0
10224,Aaron Richardson,41.0,Christianity,Private,326310.0,Husband,White,Private,Swindon,0
10260,Mr. Gavin Webb,50.0,Christianity,?,260579.0,Husband,Black,?,Leeds,0
10285,Mr. Samuel Moss,29.0,Christianity,Private,205499.0,Husband,White,Private,Edinburgh,0
10296,Mr. Danny Godfrey,40.0,Christianity,Private,56269.0,Own-child,Black,Private,Edinburgh,0
10300,Dr. Dean Callum Walker,38.0,Christianity,Private,167396.0,Husband,White,Private,Edinburgh,0
10315,Mr. Louis Jason Walsh,46.0,Christianity,Private,114459.0,Husband,White,Private,Swindon,0
10319,Carl Steven Morton,41.0,Christianity,Private,384508.0,Husband,White,Private,Swindon,0
10331,Barry Brandon Taylor,37.0,Christianity,Private,135162.0,Own-child,White,Private,Edinburgh,0
10371,Mr. Elliot Goodwin,56.0,Islam,Local-gov,238582.0,Husband,White,Local-gov,Edinburgh,0
10385,Scott Ward,38.0,Christianity,Private,168055.0,Husband,White,Private,Leeds,0
10387,Oliver Wilson,43.0,Christianity,Private,208613.0,Not-in-family,White,Private,Swindon,0
10393,Roger Trevor Schofield,37.0,Christianity,Private,267085.0,Husband,White,Private,Swindon,0
10394,Mr. Joel Clark,50.0,Christianity,Federal-gov,307555.0,Not-in-family,White,Federal-gov,Swindon,0
10400,Mr. Gary Dean John,38.0,Christianity,Private,188774.0,Husband,White,Private,Swindon,0
10402,Marcus Martin,30.0,Islam,Private,178551.0,Husband,White,Private,Leeds,0
10411,Jake Long,43.0,Christianity,Private,173628.0,Husband,White,Private,Swindon,0
10454,Mrs. Elliott Georgia Cook,23.0,Not Stated,Private,123490.0,Unmarried,White,Private,Edinburgh,0
10477,Trevor James,52.0,Christianity,Private,143822.0,Husband,White,Private,Edinburgh,0
10484,Mr. Anthony Fisher,36.0,Christianity,Private,181721.0,Own-child,Black,Private,Edinburgh,0
10500,Mr. Phillip Thompson,37.0,Christianity,Private,22245.0,Husband,White,Private,South Benjaminberg,0
10507,Dr. Dominic Adrian Davis,52.0,Christianity,Private,177727.0,Husband,White,Private,East Gail,0
10512,Dr. Richard Barton,50.0,Christianity,Local-gov,184428.0,Husband,White,Local-gov,Jenkinsborough,0
10516,Mr. Derek Khan,47.0,Christianity,Self-emp-not-inc,274800.0,Husband,White,Self-emp-not-inc,Leeds,0
10535,Jonathan Holly Rose,35.0,Christianity,Private,158040.0,Not-in-family,White,Private,Goodwinborough,0
10559,Mr. Leslie Stanley Gray,35.0,Christianity,Self-emp-not-inc,278557.0,Husband,White,Self-emp-not-inc,Edinburgh,0
10560,Mrs. Danny Naomi Hughes,32.0,Islam,Private,113688.0,Not-in-family,White,Private,Judithfurt,0
10564,Dylan Patel,47.0,Not Stated,Self-emp-not-inc,177457.0,Husband,Black,Self-emp-not-inc,Bristol,0
10565,Mr. Tom Scott Turner,52.0,Not Stated,Private,43354.0,Husband,White,Private,Leeds,0
10581,Mr. Christian Jack Wright,27.0,Christianity,Private,180246.0,Husband,White,Private,Swindon,0
10593,Mr. Philip Clark,51.0,Christianity,Private,177487.0,Husband,White,Private,Swindon,0
10594,Dr. Gavin Holt,44.0,Christianity,Private,286750.0,Husband,Black,Private,Swindon,0
10612,Samuel Turner,48.0,Christianity,Private,274883.0,Husband,White,Private,Leeds,0
10621,Mr. Keith Allen,37.0,Not Stated,Federal-gov,22201.0,Husband,Asian-Pac-Islander,Federal-gov,Swindon,0
10653,Callum Hammond,50.0,Christianity,Local-gov,174981.0,Husband,Black,Local-gov,Swindon,0
10656,Mr. Edward Thomas,39.0,Christianity,State-gov,134069.0,Husband,White,State-gov,Swindon,0
10657,Malcolm Katherine Wheeler,35.0,Christianity,Private,209214.0,Wife,White,Private,Swindon,0
10660,Mr. Charles Gerald Scott,27.0,Christianity,Private,57600.0,Husband,White,Private,Lake Joshland,0
10668,Eric Owens,41.0,Christianity,Private,204410.0,Husband,White,Private,Swindon,0
10678,Henry Roberts,45.0,Christianity,Private,331643.0,Husband,White,Private,Swindon,0
10702,Mr. Clifford Cooper,49.0,Christianity,Federal-gov,510072.0,Husband,White,Federal-gov,Edinburgh,0
10707,Dr. Denis Baker,50.0,Christianity,Private,122385.0,Husband,White,Private,Swindon,0
10721,Mr. Shane Ronald Reynolds,44.0,Christianity,Private,132130.0,Husband,White,Private,Kennethshire,0
10726,Oliver Zoe Bryan,46.0,Christianity,State-gov,305739.0,Not-in-family,White,State-gov,Edinburgh,0
10735,Maurice Wilkinson,47.0,Hinduism,Private,328216.0,Husband,White,Private,East Dorothy,0
10767,Mr. Bryan Jones,57.0,Christianity,Private,437727.0,Husband,White,Private,East Albertbury,0
10808,Connor Allan,43.0,Christianity,Self-emp-not-inc,174090.0,Wife,White,Self-emp-not-inc,Swindon,0
10809,Miss Mark Janice Harrison,27.0,Christianity,Private,277760.0,Unmarried,White,Private,Edinburgh,0
10817,Mr. Gareth Bryan Heath,51.0,Christianity,Federal-gov,36186.0,Husband,White,Federal-gov,Knighthaven,0
10830,Dr. Ryan Brookes,34.0,Christianity,Local-gov,183923.0,Wife,White,Local-gov,Swindon,0
10831,Mr. James Francis Butler,30.0,Sikhism,Private,129707.0,Husband,White,Private,West Sallyville,0
10832,Owen Francis,41.0,Christianity,Local-gov,510072.0,Not-in-family,White,Local-gov,Oxford,0
10834,Mrs. Thomas Catherine Weston,32.0,Christianity,Private,225507.0,Unmarried,White,Private,Edinburgh,0
10850,Mr. Craig Sims,40.0,Christianity,Local-gov,319271.0,Husband,White,Local-gov,Swindon,0
10855,Mr. Colin Tucker,46.0,Christianity,Private,113806.0,Husband,White,Private,Swindon,0
10862,Danny Hunt,52.0,Christianity,Private,169364.0,Not-in-family,White,Private,Edinburgh,0
10866,Karl King,46.0,Christianity,Private,178319.0,Husband,White,Private,Swindon,0
10900,Dr. Josh Terry Read,36.0,Not Stated,Self-emp-not-inc,125933.0,Not-in-family,White,Self-emp-not-inc,Swindon,0
10914,Barry Derek Cook,34.0,Not Stated,Self-emp-inc,239018.0,Husband,White,Self-emp-inc,Swindon,0
10916,Norman Hooper,34.0,Christianity,Private,386877.0,Husband,Black,Private,Leeds,0
10921,Mr. Jonathan Dale Osborne,36.0,Christianity,Private,27408.0,Husband,White,Private,Edinburgh,0
10924,Mr. Guy Phillip Smith,41.0,Not Stated,State-gov,269733.0,Not-in-family,White,State-gov,Edinburgh,0
10936,Adam Lawson,35.0,Not Stated,?,120074.0,Husband,White,?,Edinburgh,0
10944,Duncan Sanderson,33.0,Not Stated,Federal-gov,504951.0,Husband,White,Federal-gov,South Josephine,0
10945,Tom Parsons,34.0,Christianity,Private,294064.0,Husband,White,Private,West Craig,0
10951,Mr. Michael Lee Harvey,36.0,Christianity,Private,247558.0,Husband,White,Private,Swindon,0
10989,Ms. Reece Bell,33.0,Christianity,Private,106670.0,Wife,White,Private,Swindon,0
10991,Mr. Alan Smith,62.0,Christianity,Self-emp-inc,119986.0,Husband,White,Self-emp-inc,Swindon,0
10995,Jeffrey Sullivan,65.0,Islam,Local-gov,96076.0,Husband,White,Local-gov,West Thomaston,0
11012,Eric Dixon,30.0,Christianity,Private,467108.0,Not-in-family,White,Private,Philipside,0
11015,Brett Bartlett,60.0,Christianity,Private,178050.0,Unmarried,Black,Private,Edinburgh,0
11017,Mr. Lewis Harrison,39.0,Not Stated,Private,113151.0,Husband,White,Private,Leeds,0
11018,Iain Kate Gibbons,48.0,Christianity,Private,158924.0,Wife,White,Private,Bristol,0
11022,Mr. Ricky Davison,52.0,Christianity,Private,168553.0,Husband,White,Private,Swindon,0
11024,David Woods,33.0,Hinduism,Private,151053.0,Unmarried,White,Private,Edinburgh,0
11032,Mr. Elliot Ashley Jennings,61.0,Christianity,Private,180418.0,Husband,White,Private,Oxford,0
11034,Mr. Josh Jackson,33.0,Hinduism,Private,144949.0,Husband,White,Private,Swindon,0
11071,Sam Stevens,74.0,Christianity,Private,187424.0,Husband,White,Private,Edinburgh,0
11072,Dr. Glenn Walker,37.0,Christianity,Local-gov,139703.0,Not-in-family,Black,Local-gov,Leeds,0
11109,Mr. Ronald Fisher,46.0,Christianity,Self-emp-inc,123075.0,Husband,White,Self-emp-inc,Susanstad,0
11110,Mr. Shaun Walker,39.0,Christianity,Private,195744.0,Not-in-family,White,Private,Edinburgh,0
11129,Miss Bryan Jones,27.0,Christianity,Local-gov,287233.0,Wife,Black,Local-gov,Leicester,0
11138,Gerald Cooper,46.0,Christianity,Private,132912.0,Husband,White,Private,Swindon,0
11158,Mr. Carl Joel Walsh,44.0,Christianity,Private,172401.0,Husband,White,Private,Edinburgh,0
11187,Mr. Richard Jarvis,44.0,Christianity,State-gov,510072.0,Husband,Black,State-gov,Swindon,0
11195,Ms. Connor Chambers,39.0,Christianity,Private,203180.0,Unmarried,White,Private,Edinburgh,0
11198,Dr. Colin Smith,50.0,Hinduism,State-gov,289207.0,Husband,White,State-gov,Swindon,0
11214,Mohammed Dean,40.0,Islam,Local-gov,423605.0,Husband,White,Local-gov,Swindon,0
11238,Dylan Edwards,44.0,Christianity,Self-emp-inc,181762.0,Husband,White,Self-emp-inc,Swindon,0
11239,Gerald Smith,30.0,Christianity,Self-emp-not-inc,340880.0,Husband,White,Self-emp-not-inc,Swindon,0
11242,Mr. James Hughes,29.0,Christianity,Private,215014.0,Husband,White,Private,Oxford,0
11289,Mr. Jordan Adrian Murray,32.0,Hinduism,Private,148207.0,Husband,White,Private,Leeds,0
11290,Ms. Carl Bradshaw,45.0,Islam,Private,151627.0,Unmarried,White,Private,Edinburgh,0
